country_txt,provstate,city,nkill
Algeria,Ain Defla,Khemis Meliana,8.0
Algeria,Ain Defla,Khemis Miliana,75.0
Algeria,Ain Defla,Khemis-Miliana,5.0
Algeria,Ain Defla,Kherarba,206.0
Algeria,Ain Defla,Miliana,0.0
Algeria,Ain Defla,Nfissa,18.0
Algeria,Ain Defla,"Ohamnia, Ain Defla P.",28.0
Algeria,Ain Defla,Oued Chorfa,13.0
Algeria,Ain Defla,Oued Djemaa,1.0
Algeria,Ain Defla,Oved Zitoun,8.0
Algeria,Ain Defla,Sidi Abdelkrim,2.0
Algeria,Ain Defla,Sidi Lakdar,9.0
Algeria,Ain Defla,Slama,0.0
Algeria,Ain Defla,Tachet,0.0
Algeria,Ain Defla,Tacheta,5.0
Algeria,Ain Defla,Teberkanine,2.0
Algeria,Ain Defla,Theneiet El-Had,0.0
Algeria,Ain Defla,Unknown,14.0
Algeria,Ain Defla,Youssaufia,1.0
Algeria,Ain Defla,Zeboudja,1.0
Algeria,Ain Defla,"Zinedine, Ain Defla P.",0.0
Algeria,Ain Defla Province,Ain Tanout,1.0
Algeria,Ain Defla Province,Arib,0.0
Algeria,Ain Defla Province,El Khemis,8.0
Algeria,Ain Defla Province,Khemis Miliana,14.0
Algeria,Ain Defla Province,Naaimia,0.0
Algeria,Ain Defla Province,Oued Djemaa,0.0
Algeria,Ain Temouchent,Ain Temouchent,3.0
Algeria,Ain Temouchent,Aouaria,22.0
Algeria,Ain Temouchent,Djafra,1.0
Algeria,Ain Temouchent,Sidi El Madani,38.0
Algeria,Alger,Algiers,0.0
Algeria,Algiers,Ain Naadja,1.0
Algeria,Algiers,Ain Taya,1.0
Algeria,Algiers,Ait Said,0.0
Algeria,Algiers,Algiers,1030.0
Algeria,Algiers,Bab El Oued,2.0
Algeria,Algiers,Bab Ezzouar,1.0
Algeria,Algiers,Baba Ali,15.0
Algeria,Algiers,Baba Hassen,10.0
Algeria,Algiers,Bachdjerah,5.0
Algeria,Algiers,Baraki,102.0
Algeria,Algiers,Ben Zerga,3.0
Algeria,Algiers,Ben Zireg,5.0
Algeria,Algiers,Beni Messous,50.0
Algeria,Algiers,Beni Slimane,3.0
Algeria,Algiers,Between Baraki And Sidi Moussa,0.0
Algeria,Algiers,Between Cheraga And Ain Benian,3.0
Algeria,Algiers,Birkhadem,8.0
Algeria,Algiers,Birtouta,3.0
Algeria,Algiers,Bordj El Bahri,1.0
Algeria,Algiers,Bordj El Kiffan,14.0
Algeria,Algiers,Bouchaoui,0.0
Algeria,Algiers,Boudouaou El-Bahri,1.0
Algeria,Algiers,Boumaati,1.0
Algeria,Algiers,Cheraga,1.0
Algeria,Algiers,Chiffa,15.0
Algeria,Algiers,Dar El Beida,3.0
Algeria,Algiers,Hai Benachour,15.0
Algeria,Algiers,Haouch Sahraoui,200.0
Algeria,Algiers,Heraoua,28.0
Algeria,Algiers,Khemis Miliana,7.0
Algeria,Algiers,Kouba,2.0
Algeria,Algiers,La Glaciere,4.0
Algeria,Algiers,Larba,35.0
Algeria,Algiers,Magtaa Kheira,4.0
Algeria,Algiers,Mahelma,38.0
Algeria,Algiers,Mohammedia,2.0
Algeria,Algiers,Oued Ouchayeh,5.0
Algeria,Algiers,Ouled Mendil,2.0
Algeria,Algiers,Ras El Ain,22.0
Algeria,Algiers,Raïs Hamidou,0.0
Algeria,Algiers,Reghaia,5.0
Algeria,Algiers,Reghaia Beach,0.0
Algeria,Algiers,Reghaia City,2.0
Algeria,Algiers,Réghaïa,1.0
Algeria,Algiers,Saoula,3.0
Algeria,Algiers,Sidi El Kebir,31.0
Algeria,Algiers,Sidi Hamed,0.0
Algeria,Algiers,Sidi Moussa,19.0
Algeria,Algiers,Sidi Youcef,4.0
Algeria,Algiers,Souidania,3.0
Algeria,Algiers,Staoueli,4.0
Algeria,Algiers,Tizi Ouzou,0.0
Algeria,Algiers,Uk. Algiers,21.0
Algeria,Algiers,Unknown,12.0
Algeria,Algiers,Zeralda,9.0
Algeria,Algiers Province,Algiers,21.0
Algeria,Algiers Province,El Biar,0.0
Algeria,Amdjoudh Massif,Igoulfen,3.0
Algeria,Annaba,Ain Touta,0.0
Algeria,Annaba,Annaba,4.0
Algeria,Annaba,Anneb,2.0
Algeria,Annaba,Berrahal,0.0
Algeria,Annaba,Chetaibi,0.0
Algeria,Annaba,Draa Errich,3.0
Algeria,Annaba,Drean,1.0
Algeria,Annaba,Metessa,1.0
Algeria,Annaba,Oued El Aneb,4.0
Algeria,Annaba,Oued El Aneb Village,4.0
Algeria,Annaba,Oued-Rich,1.0
Algeria,Annaba,Saraida,7.0
Algeria,Annaba,Seraidi,4.0
Algeria,Annaba,Treat Municipality,2.0
Algeria,Aomar,Krakib,0.0
Algeria,Aomar,Krarib,0.0
Algeria,Aïn Defla,Ain Lechiakh,0.0
Algeria,Aïn Defla,Ain N'Sour,2.0
Algeria,Aïn Defla,Ain Torki,12.0
Algeria,Aïn Defla,Ait Sidi Maamar,2.0
Algeria,Aïn Defla,Ben Achour,13.0
Algeria,Aïn Defla,Ben Allal,15.0
Algeria,Aïn Defla,Bordj Emir Khaled,0.0
Algeria,Aïn Defla,Bouhdoud,11.0
Algeria,Aïn Defla,Cherchell,4.0
Algeria,Aïn Defla,Derrag,1.0
Algeria,Aïn Defla,Djebabra,5.0
Algeria,Aïn Defla,Douar Djebailia,0.0
Algeria,Aïn Defla,El Aioun,0.0
Algeria,Aïn Defla,Hammam Righa,1.0
Algeria,Aïn Defla,Khemis Miliana,31.0
Algeria,Aïn Defla,Layoune,2.0
Algeria,Aïn Defla,Oued Chorfa,26.0
Algeria,Aïn Defla,Oued El Djemaa,1.0
Algeria,Aïn Defla,Ouled Brahim,3.0
Algeria,Aïn Defla,Sidi Boumaza,4.0
Algeria,Aïn Defla,Sidi Bouziane,6.0
Algeria,Aïn Defla,Sidi Lakhdar,9.0
Algeria,Aïn Defla,Sidi Medjahed,8.0
Algeria,Aïn Defla,Tariq Ibn-Ziyad,7.0
Algeria,Aïn Defla,Tefrant,9.0
Algeria,Batna,Ain Dema,11.0
Algeria,Batna,Ain Touta,2.0
Algeria,Batna,Arris,0.0
Algeria,Batna,Barika,4.0
Algeria,Batna,Batna,62.0
Algeria,Batna,Bousselem,15.0
Algeria,Batna,Bouziane,2.0
Algeria,Batna,Chemora,2.0
Algeria,Batna,Djebel Chla'La,0.0
Algeria,Batna,Fadhala,4.0
Algeria,Batna,Mechtet Agradou,11.0
Algeria,Batna,Menaa,22.0
Algeria,Batna,Merkouna,2.0
Algeria,Batna,Merkounda,0.0
Algeria,Batna,Merouana,4.0
Algeria,Batna,Oued Chaaba,0.0
Algeria,Batna,Ouled Azzouz,2.0
Algeria,Batna,Seriana,2.0
Algeria,Batna,T'Kout,1.0
Algeria,Batna,Tabesbest,0.0
Algeria,Batna,Tazoult,1.0
Algeria,Batna,Theniet Boussalah,1.0
Algeria,Batna,Theniet El-Abed,3.0
Algeria,Batna,Timgad,4.0
Algeria,Batna,Unknown,13.0
Algeria,Batna Province,Batna,1.0
Algeria,Batna Province,Unknown,7.0
Algeria,Bechar,Bechar,0.0
Algeria,Bechar,Ben Zireg,5.0
Algeria,Bechar,Beni Ounif,29.0
Algeria,Bechar,Ch'Ab Mohammed,36.0
Algeria,Bechar,Vlc. Bechar,11.0
Algeria,Beijaia,Ziamah Mansouriah,3.0
Algeria,Bejaia,Adekar,1.0
Algeria,Bejaia,Bejaïa,3.0
Algeria,Bejaia,Beni Ksila,2.0
Algeria,Bejaia,Bir El Ater,6.0
Algeria,Bejaia,El Flaye,1.0
Algeria,Bejaia,El-Kseur,3.0
Algeria,Bejaia,Laalam,4.0
Algeria,Bejaia,Ouadas,10.0
Algeria,Bejaia,Sidi Aich,0.0
Algeria,Bejaia,Souk El Tenine,7.0
Algeria,Bejaia,Tamrijt,2.0
Algeria,Bejaia,Tazmalt,7.0
Algeria,Bejaia,Unknown,7.0
Algeria,Bejaia,Zamma Mansouriah,1.0
Algeria,Berber,Tamda,1.0
Algeria,Bir H'Mam,Sidi Bel Abbes,0.0
Algeria,Bir Mourad Rais,Bir Mourad Rais,0.0
Algeria,Biskra,Biskra,18.0
Algeria,Biskra,Bou Saada,1.0
Algeria,Biskra,Debdeb,0.0
Algeria,Biskra,Ghrous,4.0
Algeria,Biskra,Hoaouch,1.0
Algeria,Biskra,Lagraf,5.0
Algeria,Biskra,Mechounech,3.0
Algeria,Biskra,Mzira,0.0
Algeria,Biskra,Ras El Miad,18.0
Algeria,Biskra,Theniet El Abed,43.0
Algeria,Biskra,Zabana,13.0
Algeria,Biskra Province,M'Chouneche,10.0
Algeria,Blida,Aguenni,5.0
Algeria,Blida,Ain Romana,3.0
Algeria,Blida,Amroussa,36.0
Algeria,Blida,Ben Omar,0.0
Algeria,Blida,Beni Djemaa,1.0
Algeria,Blida,Berbissa,5.0
Algeria,Blida,Blida,291.0
Algeria,Blida,Bouangoud,30.0
Algeria,Blida,Bouarfa,12.0
Algeria,Blida,Boufarik,72.0
Algeria,Blida,Bougara,11.0
Algeria,Blida,Bouinan,19.0
Algeria,Blida,Boukerdane,0.0
Algeria,Blida,Chebli,100.0
Algeria,Blida,Cherifia,12.0
Algeria,Blida,Chiffa,7.0
Algeria,Blida,Chrea,7.0
Algeria,Blida,El Affroun,29.0
Algeria,Blida,El Gard,2.0
Algeria,Blida,El-Affroun,8.0
Algeria,Blida,Ferroukha,5.0
Algeria,Blida,Hamman Melouane,1.0
Algeria,Blida,Haouch Gros,13.0
Algeria,Blida,Haouch Medjadji,1.0
Algeria,Blida,Haouch Nahas,3.0
Algeria,Blida,Haouch Omar,1.0
Algeria,Blida,Haouch Tourab,0.0
Algeria,Blida,Keddara,0.0
Algeria,Blida,Ksar,2.0
Algeria,Blida,Ksar El Boukhari,9.0
Algeria,Blida,Larba,81.0
Algeria,Blida,Larbaa,73.0
Algeria,Blida,Les Eucalyptus,13.0
Algeria,Blida,Magtaa Lazrag,0.0
Algeria,Blida,Marbouni,0.0
Algeria,Blida,Meftah,9.0
Algeria,Blida,Meftahi,9.0
Algeria,Blida,Merbouni,6.0
Algeria,Blida,Mouzaia,29.0
Algeria,Blida,Nahaoua,7.0
Algeria,Blida,Oued Djar,0.0
Algeria,Blida,Oued Djer,19.0
Algeria,Blida,Oued Slama,9.0
Algeria,Blida,Oued-Djemaa,14.0
Algeria,Blida,Sidi Rais,259.0
Algeria,Blida,Souhan District,89.0
Algeria,Blida,Souidani Boudjemaa,14.0
Algeria,Blida,Soumaa,1.0
Algeria,Blida,Tabaran,2.0
Algeria,Blida,Unknown,26.0
Algeria,Blida,Zerarkia,4.0
Algeria,Blida Province,Amroussa,15.0
Algeria,Blidu,Oued El Hamel,6.0
Algeria,Bordj Bou Arreridj,Lido,1.0
Algeria,Bordj Bou Arreridj,Zemmoura,3.0
Algeria,Bordj Bou Arreridj Province,Mansaurah,19.0
Algeria,Bordj Bou Arréridj,Haraza,2.0
Algeria,Bordj Bou Arréridj,Ouled Sidi Brahim,2.0
Algeria,Bordj Bour Arreridj,El Hamra,0.0
Algeria,Bordj Bour Arreridj,Oued El Agla,3.0
Algeria,Bordj Bour Arreridj,Sidi Slimane,3.0
Algeria,Boufarik,Mitidja,1.0
Algeria,Bouira,Ahnif,7.0
Algeria,Bouira,Ain Bessam,8.0
Algeria,Bouira,Akrab,1.0
Algeria,Bouira,Allouane,1.0
Algeria,Bouira,Anif,0.0
Algeria,Bouira,Aomar,13.0
Algeria,Bouira,Ath Mansour,0.0
Algeria,Bouira,Bagas,0.0
Algeria,Bouira,Bouira,69.0
Algeria,Bouira,Cheikhleft,1.0
Algeria,Bouira,Djebahia,4.0
Algeria,Bouira,Draa El Mizan,3.0
Algeria,Bouira,El Hachimia,29.0
Algeria,Bouira,El Kadiria,2.0
Algeria,Bouira,Gentar Ahnif,0.0
Algeria,Bouira,Ighzer Oumeziane,1.0
Algeria,Bouira,Kadiria,8.0
Algeria,Bouira,Krarib,1.0
Algeria,Bouira,La Coopawi,1.0
Algeria,Bouira,Laaijba,2.0
Algeria,Bouira,Lakdaria,0.0
Algeria,Bouira,Lakhdaria,67.0
Algeria,Bouira,M'Chedallah,4.0
Algeria,Bouira,M'Rahnia,4.0
Algeria,Bouira,Maala,2.0
Algeria,Bouira,Mezrana,0.0
Algeria,Bouira,Oumessad,0.0
Algeria,Bouira,Slala,0.0
Algeria,Bouira,Sour El Ghozlane,0.0
Algeria,Bouira,T'Har Boufraha,0.0
Algeria,Bouira,Taliouine,0.0
Algeria,Bouira,Tameziaft,2.0
Algeria,Bouira,Tizi El Bir,0.0
Algeria,Bouira,Tizi Larba,1.0
Algeria,Bouira,Tizi Oujaboub,1.0
Algeria,Bouira,Unknown,7.0
Algeria,Bouira,Zbarbar,4.0
Algeria,Bouira,Zerrouki,1.0
Algeria,Bouira Province,Djebahia,0.0
Algeria,Bouira Province,Hazama,0.0
Algeria,Bouira Province,Issiouène,0.0
Algeria,Bouira Province,Kadiria,0.0
Algeria,Bouira Province,Lakhdaria,6.0
Algeria,Bouira Province,Ouled Bechali,0.0
Algeria,Boumerdes,Afir,8.0
Algeria,Boumerdes,Ammal,2.0
Algeria,Boumerdes,Baghlia,12.0
Algeria,Boumerdes,Ben Adjel,0.0
Algeria,Boumerdes,Ben Amara,1.0
Algeria,Boumerdes,Benchoud,0.0
Algeria,Boumerdes,Beni Amrane,8.0
Algeria,Boumerdes,Bordj Menaiel,21.0
Algeria,Boumerdes,Bouberak Sahel,0.0
Algeria,Boumerdes,Boudouaou,8.0
Algeria,Boumerdes,Boumerdes,15.0
Algeria,Boumerdes,Boumerdès,16.0
Algeria,Boumerdes,Bourouis,6.0
Algeria,Boumerdes,Cap Djinet,1.0
Algeria,Boumerdes,Cape Djenet,0.0
Algeria,Boumerdes,Chaabet El Ameur,11.0
Algeria,Boumerdes,Chaber-El Ameur,0.0
Algeria,Boumerdes,Chabet El Ameur,1.0
Algeria,Boumerdes,Dellys,58.0
Algeria,Boumerdes,El Had,4.0
Algeria,Boumerdes,El Hadaiek,1.0
Algeria,Boumerdes,El Kharrouba,1.0
Algeria,Boumerdes,El Raja,3.0
Algeria,Boumerdes,Fiadh,0.0
Algeria,Boumerdes,Figuier,5.0
Algeria,Boumerdes,Imaghninene,2.0
Algeria,Boumerdes,Issers,49.0
Algeria,Boumerdes,Keddara,14.0
Algeria,Boumerdes,Khemis El Khechna,0.0
Algeria,Boumerdes,Khemis El-Khechna,4.0
Algeria,Boumerdes,Khemisel Kechna,0.0
Algeria,Boumerdes,Larbatache,2.0
Algeria,Boumerdes,Legata,1.0
Algeria,Boumerdes,Les Issers,45.0
Algeria,Boumerdes,M'Sala,6.0
Algeria,Boumerdes,Mazar,6.0
Algeria,Boumerdes,Naceria,1.0
Algeria,Boumerdes,Naciria,13.0
Algeria,Boumerdes,Ouled Aissa,3.0
Algeria,Boumerdes,Ouled Hadjadj,0.0
Algeria,Boumerdes,Ouled Moussa,22.0
Algeria,Boumerdes,Ouriacha,4.0
Algeria,Boumerdes,Sahel Boubarak,2.0
Algeria,Boumerdes,Si Mustapha,1.0
Algeria,Boumerdes,Sidi Daoud,1.0
Algeria,Boumerdes,Tapmait,0.0
Algeria,Boumerdes,Thenia,2.0
Algeria,Boumerdes,Thiouarzedine,7.0
Algeria,Boumerdes,Tidjelabine,0.0
Algeria,Boumerdes,Tidtelabine,3.0
Algeria,Boumerdes,Timezret,1.0
Algeria,Boumerdes,Timezrit,1.0
Algeria,Boumerdes,Tizouighine,0.0
Algeria,Boumerdes,Touzaline,1.0
Algeria,Boumerdes,Unknown,11.0
Algeria,Boumerdes,Zamouri Port,1.0
Algeria,Boumerdes,Zemmouri,8.0
Algeria,Boumerdes,Zemmouri El Bahri,9.0
Algeria,Boumerdes Province,Baghlia,3.0
Algeria,Boumerdes Province,Ben Ouali,0.0
Algeria,Boumerdes Province,Benchoud,0.0
Algeria,Boumerdes Province,Bouassem,0.0
Algeria,Boumerdes Province,Bouberak Sahel,0.0
Algeria,Boumerdes Province,Dellys,1.0
Algeria,Boumerdes Province,Idjlouahen,1.0
Algeria,Boumerdes Province,Imagheninen,1.0
Algeria,Boumerdes Province,Legata,1.0
Algeria,Boumerdes Province,Ouled Aissa,0.0
Algeria,Boumerdes Province,Ouled Allal,1.0
Algeria,Boumerdes Province,Si Mustapha,0.0
Algeria,Boumerdes Province,Souanine,0.0
Algeria,Boumerdes Province,Stah Guentis,0.0
Algeria,Boumerdès,Ain El Hamra,1.0
Algeria,Boumerdès,Ammal,0.0
Algeria,Boumerdès,Aryachene,1.0
Algeria,Boumerdès,Baghlia,1.0
Algeria,Boumerdès,Ben Choud,2.0
Algeria,Boumerdès,Ben Yamina,0.0
Algeria,Boumerdès,Beni Amrane,0.0
Algeria,Boumerdès,Beni Arous,2.0
Algeria,Boumerdès,Benouali,1.0
Algeria,Boumerdès,Benrahmoune,1.0
Algeria,Boumerdès,Bordj Menaiel,1.0
Algeria,Boumerdès,Boubarak,2.0
Algeria,Boumerdès,Bouchakour,3.0
Algeria,Boumerdès,Boudhar,0.0
Algeria,Boumerdès,Boudouaou,1.0
Algeria,Boumerdès,Boudoukhane,2.0
Algeria,Boumerdès,Boukhnoun,0.0
Algeria,Boumerdès,Boumerdès,1.0
Algeria,Boumerdès,Bu Aidel,0.0
Algeria,Boumerdès,Cap Djinet,6.0
Algeria,Boumerdès,Caper,0.0
Algeria,Boumerdès,Chabet El Ameur,1.0
Algeria,Boumerdès,Cherarda,1.0
Algeria,Boumerdès,Corso,0.0
Algeria,Boumerdès,Dellys,2.0
Algeria,Boumerdès,Drarat,1.0
Algeria,Boumerdès,El Ardja,0.0
Algeria,Boumerdès,El-Ghicha,1.0
Algeria,Boumerdès,Figuier,2.0
Algeria,Boumerdès,Ghoumrassa,0.0
Algeria,Boumerdès,Gueddara,1.0
Algeria,Boumerdès,H'Doura,2.0
Algeria,Boumerdès,Issers,3.0
Algeria,Boumerdès,Kara Mostafa,1.0
Algeria,Boumerdès,Kharrouba,0.0
Algeria,Boumerdès,Khemis El-Khechna,1.0
Algeria,Boumerdès,L'Chef,3.0
Algeria,Boumerdès,Legaadi,1.0
Algeria,Boumerdès,Legata,1.0
Algeria,Boumerdès,Les Issers,2.0
Algeria,Boumerdès,Mahrane,1.0
Algeria,Boumerdès,Missoura,0.0
Algeria,Boumerdès,Mizrana,2.0
Algeria,Boumerdès,Mssestas,1.0
Algeria,Boumerdès,Ouled Abdellah,1.0
Algeria,Boumerdès,Ouled Aissa,0.0
Algeria,Boumerdès,Ouled Ali,1.0
Algeria,Boumerdès,Ouled Ameur,2.0
Algeria,Boumerdès,Ouled Ben Saada,0.0
Algeria,Boumerdès,Ouled Bentafath,1.0
Algeria,Boumerdès,Ouled Ziane,2.0
Algeria,Boumerdès,Ouriacha,4.0
Algeria,Boumerdès,Sahel Boubarak,5.0
Algeria,Boumerdès,Sghirat,0.0
Algeria,Boumerdès,Si Mustapha,6.0
Algeria,Boumerdès,Sidi Ali Bounab,0.0
Algeria,Boumerdès,Sidi Daoud,1.0
Algeria,Boumerdès,Sidi Salem,1.0
Algeria,Boumerdès,Souanine,0.0
Algeria,Boumerdès,Souk El Had,1.0
Algeria,Boumerdès,Soumaa,0.0
Algeria,Boumerdès,Stop,1.0
Algeria,Boumerdès,Talmat,0.0
Algeria,Boumerdès,Tazrouts,0.0
Algeria,Boumerdès,Tentara,1.0
Algeria,Boumerdès,Thenia,5.0
Algeria,Boumerdès,Tidjelabine,4.0
Algeria,Boumerdès,Timizar,0.0
Algeria,Boumerdès,Tizi L'Bir,4.0
Algeria,Boumerdès,Touahna,1.0
Algeria,Boumerdès,Toulmout,2.0
Algeria,Boumerdès,Trig El Qares,0.0
Algeria,Boumerdès,Unknown,3.0
Algeria,Boumerdès,Zemmouri,9.0
Algeria,Boumerdès Province,Ammal,1.0
Algeria,Boumerdès Province,Beni Amrane,1.0
Algeria,Boumerdès Province,Bordj Menail,3.0
Algeria,Boumerdès Province,Ihassamen,0.0
Algeria,Boumerdès Province,Keniza,3.0
Algeria,Boumerdès Province,Si Mustapha,2.0
Algeria,Boumerdès Province,Timezrit,11.0
Algeria,Boumerdès Province,Zaatra,3.0
Algeria,Boussaken,Boussaken,0.0
Algeria,Boussaken,Ouled Aissa,2.0
Algeria,Bouïra Province,Aomar,0.0
Algeria,Bouïra Province,Bechloul,2.0
Algeria,Bouïra Province,Boukrame,0.0
Algeria,Bouïra Province,Lakhdaria,0.0
Algeria,Béjaïa,Adekar,4.0
Algeria,Béjaïa,Beni Ksila,4.0
Algeria,Béjaïa,Fenaia,0.0
Algeria,Béjaïa,Tighremt,7.0
Algeria,Béjaïa Province,Adekar,0.0
Algeria,Béjaïa Province,Beni Toudja,0.0
Algeria,Béjaïa Province,Darguina,2.0
Algeria,Béjaïa Province,Djebla,2.0
Algeria,Béjaïa Province,Lota,0.0
Algeria,Chlef,Abou El Hassen,3.0
Algeria,Chlef,Ain Merane,2.0
Algeria,Chlef,Ain N'Sour,0.0
Algeria,Chlef,Ain Soltane,14.0
Algeria,Chlef,Ben Allel,6.0
Algeria,Chlef,Benairia,2.0
Algeria,Chlef,Beni Bouateb,6.0
Algeria,Chlef,Beni Rached,2.0
Algeria,Chlef,Beni-Bouateb,2.0
Algeria,Chlef,Bokaat Laakakcha,26.0
Algeria,Chlef,Bokat Eduaudia,5.0
Algeria,Chlef,Boukaat El Maqam,8.0
Algeria,Chlef,Boukadene,0.0
Algeria,Chlef,Boukadir,8.0
Algeria,Chlef,Chettia,2.0
Algeria,Chlef,Chlef,27.0
Algeria,Chlef,Dhamnia,8.0
Algeria,Chlef,Douaidia,5.0
Algeria,Chlef,Douar Aziz,7.0
Algeria,Chlef,Douar Zemala,7.0
Algeria,Chlef,El Atatfa,2.0
Algeria,Chlef,El Hadjadj,13.0
Algeria,Chlef,El Marsa,5.0
Algeria,Chlef,Harchoun,0.0
Algeria,Chlef,Harchoun Village,0.0
Algeria,Chlef,Helaim,1.0
Algeria,Chlef,Khodr,26.0
Algeria,Chlef,Lalla Aouda,1.0
Algeria,Chlef,Moussadek,1.0
Algeria,Chlef,Ouardiche,5.0
Algeria,Chlef,Oued Djemma,1.0
Algeria,Chlef,Oued Fodda,1.0
Algeria,Chlef,Oued Sly,1.0
Algeria,Chlef,Oued Sly V.,9.0
Algeria,Chlef,Ouled Allal,7.0
Algeria,Chlef,Ouled Allala,4.0
Algeria,Chlef,Ouled El-Djilali,5.0
Algeria,Chlef,Ouled Mahieddine,22.0
Algeria,Chlef,Ouled Sidi Yahia,10.0
Algeria,Chlef,Ouled Yahia,8.0
Algeria,Chlef,Ramlia,3.0
Algeria,Chlef,Sendjas,27.0
Algeria,Chlef,Sidi Abderrahmane,3.0
Algeria,Chlef,Sidi Abdurrahmane,3.0
Algeria,Chlef,Sidi Bou Aissa,8.0
Algeria,Chlef,Sobha,5.0
Algeria,Chlef,Tadjena,42.0
Algeria,Chlef,Tajna,6.0
Algeria,Chlef,Tenes,34.0
Algeria,Chlef,Unknown,4.0
Algeria,Constantine,Ain Smara,9.0
Algeria,Constantine,Bounoura,5.0
Algeria,Constantine,Bourouba,2.0
Algeria,Constantine,Constantine,48.0
Algeria,Constantine,Djebel El-Wahch,0.0
Algeria,Constantine,El Khroub,0.0
Algeria,Constantine,El-Kroub,0.0
Algeria,Constantine,El-Meridj,2.0
Algeria,Constantine,Ibn Badis,1.0
Algeria,Constantine,Oued Ouarzeg,2.0
Algeria,Constantine,Ouled Ben Abdelkader,11.0
Algeria,Constantine,Unknown,0.0
Algeria,Constantine Province,Djenane Ezzitouna,0.0
Algeria,Dahra,Chlef,48.0
Algeria,Djelfa,Ain Maabed,13.0
Algeria,Djelfa,Amoura,4.0
Algeria,Djelfa,Bordj El Mahache,2.0
Algeria,Djelfa,Boukahil,4.0
Algeria,Djelfa,Charef,19.0
Algeria,Djelfa,Djebel Es Sbaa,1.0
Algeria,Djelfa,Djelfa,48.0
Algeria,Djelfa,El Floug,1.0
Algeria,Djelfa,El Khemis,19.0
Algeria,Djelfa,El-Djer,2.0
Algeria,Djelfa,El-Gao,1.0
Algeria,Djelfa,Feid-El-Botma,20.0
Algeria,Djelfa,Had Sahary,6.0
Algeria,Djelfa,Had Sahary Youb,52.0
Algeria,Djelfa,Hassi Bahbah,16.0
Algeria,Djelfa,Messaad,12.0
Algeria,Djelfa,Oued Jeddi,5.0
Algeria,Djelfa,Ouzina,3.0
Algeria,Djelfa,Sidi Bakhti,31.0
Algeria,Djelfa,Sidi Ladjel,38.0
Algeria,Djelfa,Sidi Lakhdar,1.0
Algeria,Djelfa,Thledja,6.0
Algeria,Djelfa,Unknown,9.0
Algeria,Draa El Mizan,Draa El Mizan,1.0
Algeria,El Aissaoui,Oued Bouksim,2.0
Algeria,El Bayadh,El Bayadh,55.0
Algeria,El Bayadh,El-Baydah,2.0
Algeria,El Biar,Unknown,0.0
Algeria,El Bordj,El Manaicha,1.0
Algeria,El Khardja,El Khardja,6.0
Algeria,El Oued,Debila,0.0
Algeria,El Oued,El Ogla District,0.0
Algeria,El Oued,El Oued,5.0
Algeria,El Oued,El-Oued,0.0
Algeria,El Oued,Megueren,2.0
Algeria,El Oued,Menchia,0.0
Algeria,El Taref,Chefia,1.0
Algeria,El Taref,Tarf,3.0
Algeria,El Tarf,El Tarf,0.0
Algeria,El-Oued,Algiers,17.0
Algeria,Ghardaia,Krechba,0.0
Algeria,Ghardaia,Ouardhia,14.0
Algeria,Ghardaïa,El Golea,0.0
Algeria,Guelma,Ain Berda,5.0
Algeria,Guelma,Guelma,0.0
Algeria,Guelma,Zitouna,1.0
Algeria,Guerrouche,Unknown,0.0
Algeria,Haoudh,Morsott,1.0
Algeria,Illizi,Djanet,0.0
Algeria,Illizi,Illizi,0.0
Algeria,Illizi,In Amenas,69.0
Algeria,Illizi,Unknown,14.0
Algeria,Jijel,Aaloucha,2.0
Algeria,Jijel,Acherar,9.0
Algeria,Jijel,Ain Sebih,0.0
Algeria,Jijel,Atba,3.0
Algeria,Jijel,Azaouen,3.0
Algeria,Jijel,Babors Mountains,0.0
Algeria,Jijel,Bani Mahboub,2.0
Algeria,Jijel,Belghimouz,0.0
Algeria,Jijel,Bellouta,2.0
Algeria,Jijel,Ben Achour,26.0
Algeria,Jijel,Beni Ferguene,2.0
Algeria,Jijel,Beni Meslem,0.0
Algeria,Jijel,Bir Ghazala,0.0
Algeria,Jijel,Biyada,1.0
Algeria,Jijel,Chahna,1.0
Algeria,Jijel,Chekfa,4.0
Algeria,Jijel,Djemaa Beni Habibi,2.0
Algeria,Jijel,Djidoune,0.0
Algeria,Jijel,Djimla,0.0
Algeria,Jijel,El Ancer,1.0
Algeria,Jijel,El Aouana,8.0
Algeria,Jijel,El Hadd,2.0
Algeria,Jijel,El Mikail,8.0
Algeria,Jijel,El-Anceur,1.0
Algeria,Jijel,El-Aouana,7.0
Algeria,Jijel,El-Kennar,2.0
Algeria,Jijel,El-Milia,3.0
Algeria,Jijel,Emir Abdelkader,1.0
Algeria,Jijel,Erraguene,1.0
Algeria,Jijel,Faza,0.0
Algeria,Jijel,Guerbas,0.0
Algeria,Jijel,Ighzer Oumeziev,0.0
Algeria,Jijel,Jen Jen,7.0
Algeria,Jijel,Jijel,63.0
Algeria,Jijel,Kebaba,3.0
Algeria,Jijel,Laadjadra,1.0
Algeria,Jijel,Laarta,0.0
Algeria,Jijel,Mechat,1.0
Algeria,Jijel,Meghaicha,1.0
Algeria,Jijel,Megtaa,0.0
Algeria,Jijel,Mount Bouhench,0.0
Algeria,Jijel,N'Chima,2.0
Algeria,Jijel,Ouled Arbi,0.0
Algeria,Jijel,Ouled Souici,0.0
Algeria,Jijel,Sbet,2.0
