country_txt,provstate,city,gname,nkill
Mali,Gao,Menaka,Azawad National Liberation Movement (Mnla),4.0
Mali,Gao,Menaka,Islamic Legion,14.0
Mali,Gao,Menaka,Movement For Oneness And Jihad In West Africa (Mujao),2.0
Mali,Gao,Menaka,Self-Defense Group Of Imghad Tuaregs And Allies (Gatia),0.0
Mali,Gao,Menaka,Youth Movement For The Total Liberation Of Azawad,2.0
Mali,Gao,Menaka District,Muslim Extremists,0.0
Mali,Gao,Oudeina,Fulani Extremists,4.0
Mali,Gao,Tabancourt,Movement For Oneness And Jihad In West Africa (Mujao),0.0
Mali,Gao,Tabankort,Islamic State In The Greater Sahara (Isgs),60.0
Mali,Gao,Tabonkort,Azawad National Liberation Movement (Mnla),0.0
Mali,Gao,Tabonkort,Self-Defense Group Of Imghad Tuaregs And Allies (Gatia),15.0
Mali,Gao,Tacharan,Movement For Oneness And Jihad In West Africa (Mujao),1.0
Mali,Gao,Talataye,Azawad National Liberation Movement (Mnla),0.0
Mali,Gao,Tamkoutat,Islamic State In The Greater Sahara (Isgs),1.0
Mali,Gao,Tamkoutat,Movement For Oneness And Jihad In West Africa (Mujao),30.0
Mali,Gao,Tarkint,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),32.0
Mali,Gao,Tarkint,Muslim Extremists,0.0
Mali,Gao,Tassiga,Movement For Oneness And Jihad In West Africa (Mujao),0.0
Mali,Gao,Telataï,Muslim Extremists,7.0
Mali,Gao,Tessit,Coordination Of Azawad Movements (Cma),0.0
Mali,Gao,Tigherifen,Tuareg Extremists,1.0
Mali,Gao,Tin Hamma,Self-Defense Group Of Imghad Tuaregs And Allies (Gatia),6.0
Mali,Gao,Tiziwanatene,Islamic State In The Greater Sahara (Isgs),4.0
Mali,Gao,Unknown,Al-Qaida In The Islamic Maghreb (Aqim),1.0
Mali,Gao,Unknown,Islamic State In The Greater Sahara (Isgs),2.0
Mali,Gao,Unknown,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),2.0
Mali,Gao,Unknown,Macina Liberation Front (Flm),5.0
Mali,Gao,Unknown,Movement For Oneness And Jihad In West Africa (Mujao),6.0
Mali,Gao,Unknown,Tuareg Extremists,0.0
Mali,Kayes,Diema,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),5.0
Mali,Kayes,Diema,Movement For Oneness And Jihad In West Africa (Mujao),0.0
Mali,Kayes,Diema,Muslim Extremists,0.0
Mali,Kayes,Sanankoro,Muslim Extremists,0.0
Mali,Kayes,Sebekoro,Muslim Extremists,1.0
Mali,Kidal,Abeibara,Ansar Al-Dine (Mali),0.0
Mali,Kidal,Abeibara,Tuareg Extremists,0.0
Mali,Kidal,Adjelal,Ansar Al-Dine (Mali),5.0
Mali,Kidal,Adjelhoc,Separatists,2.0
Mali,Kidal,Adrar Des Ifoghas,Tuareg Extremists,3.0
Mali,Kidal,Aguelhoc,Al-Qaida In The Islamic Maghreb (Aqim),0.0
Mali,Kidal,Aguelhoc,Ansar Al-Dine (Mali),9.0
Mali,Kidal,Aguelhoc,Azawad National Liberation Movement (Mnla),36.0
Mali,Kidal,Aguelhoc,Boko Haram,0.0
Mali,Kidal,Aguelhoc,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),16.0
Mali,Kidal,Aguelhoc,Movement For Oneness And Jihad In West Africa (Mujao),0.0
Mali,Kidal,Aguelhoc,Muslim Extremists,3.0
Mali,Kidal,Aguelhok,Ansar Al-Dine (Mali),2.0
Mali,Kidal,Amachach,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Kidal,Anefis,Muslim Extremists,1.0
Mali,Kidal,Erharzigui,Coordination Of Azawad Movements (Cma),14.0
Mali,Kidal,Kidal,Al-Qaida In The Islamic Maghreb (Aqim),12.0
Mali,Kidal,Kidal,Ansar Al-Dine (Mali),13.0
Mali,Kidal,Kidal,Azawad National Liberation Movement (Mnla),49.0
Mali,Kidal,Kidal,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),19.0
Mali,Kidal,Kidal,Macina Liberation Front (Flm),4.0
Mali,Kidal,Kidal,Movement For Oneness And Jihad In West Africa (Mujao),5.0
Mali,Kidal,Kidal,Muslim Extremists,4.0
Mali,Kidal,Kidal District,Muslim Extremists,4.0
Mali,Kidal,Taghlit,Al-Qaida In The Islamic Maghreb (Aqim),2.0
Mali,Kidal,Taghlit,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),2.0
Mali,Kidal,Talahandak,Ansar Al-Dine (Mali),10.0
Mali,Kidal,Tessalit,Al-Qaida In The Islamic Maghreb (Aqim),0.0
Mali,Kidal,Tessalit,Ansar Al-Dine (Mali),7.0
Mali,Kidal,Tessalit,Azawad National Liberation Movement (Mnla),11.0
Mali,Kidal,Tessalit,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Kidal,Tessalit,Muslim Extremists,0.0
Mali,Kidal,Tessalit,Tuareg Extremists,0.0
Mali,Kidal,Tessalit District,Ansar Al-Dine (Mali),3.0
Mali,Kidal,Tessalit District,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Kidal,Tin Zaouatine,Tuareg Guerrillas,10.0
Mali,Kidal,Unknown,23 May Democratic Alliance (Algeria),0.0
Mali,Kidal,Unknown,Al-Qaida In The Islamic Maghreb (Aqim),0.0
Mali,Kidal,Unknown,Ansar Al-Dine (Mali),1.0
Mali,Kidal,Unknown,High Council For The Unity Of Azawad (Hcua),2.0
Mali,Kidal,Unknown,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),3.0
Mali,Kidal,Unknown,Muslim Extremists,1.0
Mali,Koulikoro,Banamba,Ansar Al-Dine (Mali),0.0
Mali,Koulikoro,Dilli,Ansar Al-Dine (Mali),1.0
Mali,Koulikoro,Dire,Muslim Extremists,0.0
Mali,Koulikoro,Dougourakoro,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),9.0
Mali,Koulikoro,Guire,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),11.0
Mali,Koulikoro,Koulikoro,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),1.0
Mali,Koulikoro,Nara,Ansar Al-Dine (Mali),12.0
Mali,Koulikoro,Nara District,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),2.0
Mali,Koulikoro,Sanankoroba,Muslim Extremists,3.0
Mali,Koulikoro,Toubakoro,Muslim Extremists,3.0
Mali,Menaka,Aboungoulou,Islamic State In The Greater Sahara (Isgs),6.0
Mali,Menaka,Akabar,Islamic State In The Greater Sahara (Isgs),1.0
Mali,Menaka,Anderamboukane,Islamic State In The Greater Sahara (Isgs),12.0
Mali,Menaka,Anderamboukane,Muslim Extremists,3.0
Mali,Menaka,Awakassa,Islamic State In The Greater Sahara (Isgs),31.0
Mali,Menaka,Heygana,Islamic State In The Greater Sahara (Isgs),2.0
Mali,Menaka,In Araban,Islamic State In The Greater Sahara (Isgs),1.0
Mali,Menaka,Inahare,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),7.0
Mali,Menaka,Indelimane,Islamic State In The Greater Sahara (Isgs),49.0
Mali,Menaka,Indelimane,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),9.0
Mali,Menaka,Inekar,Fulani Extremists,16.0
Mali,Menaka,Inekar,Islamic State In The Greater Sahara (Isgs),3.0
Mali,Menaka,Injagalane,Muslim Extremists,14.0
Mali,Menaka,Inkadagotan,Islamic State In The Greater Sahara (Isgs),11.0
Mali,Menaka,Inwelane,Al-Qaida In The Islamic Maghreb (Aqim),5.0
Mali,Menaka,Liptako,Islamic State In The Greater Sahara (Isgs),1.0
Mali,Menaka,Menaka,Islamic State In The Greater Sahara (Isgs),1.0
Mali,Menaka,Menaka,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),6.0
Mali,Menaka,Menaka District,Islamic State In The Greater Sahara (Isgs),24.0
Mali,Menaka,Taghatert,Islamic State In The Greater Sahara (Isgs),3.0
Mali,Menaka,Tassalatine,Muslim Extremists,24.0
Mali,Menaka,Taylalene,Islamic State In The Greater Sahara (Isgs),8.0
Mali,Menaka,Tinabaw,Muslim Extremists,23.0
Mali,Menaka,Tindibawen,Islamic State In The Greater Sahara (Isgs),9.0
Mali,Menaka,Tissalatene,Islamic State In The Greater Sahara (Isgs),1.0
Mali,Menaka,Unknown,Islamic State In The Greater Sahara (Isgs),4.0
Mali,Menaka,Unknown,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Mopti,Bandiagara,Fulani Extremists,12.0
Mali,Mopti,Bandiagara,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),2.0
Mali,Mopti,Bandiagara,Muslim Extremists,13.0
Mali,Mopti,Bankass,Muslim Extremists,10.0
Mali,Mopti,Batouma,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),3.0
Mali,Mopti,Batouma,Muslim Extremists,4.0
Mali,Mopti,Bidi,Dogon Extremists,8.0
Mali,Mopti,Bih,Macina Liberation Front (Flm),4.0
Mali,Mopti,Boni,Ansar Al-Dine (Mali),0.0
Mali,Mopti,Boni,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),6.0
Mali,Mopti,Boni,Macina Liberation Front (Flm),0.0
Mali,Mopti,Boni,Muslim Extremists,39.0
Mali,Mopti,Boulabassi,Muslim Extremists,4.0
Mali,Mopti,Boulikessi,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),42.0
Mali,Mopti,Dala,Muslim Extremists,2.0
Mali,Mopti,Dallah,Muslim Extremists,6.0
Mali,Mopti,Diafarabe,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),6.0
Mali,Mopti,Diafarabe,Macina Liberation Front (Flm),3.0
Mali,Mopti,Diakera,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),4.0
Mali,Mopti,Diallaye,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Mopti,Dialloube,Islamic State In The Greater Sahara (Isgs),1.0
Mali,Mopti,Dialloube,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),2.0
Mali,Mopti,Diankabou,Muslim Extremists,23.0
Mali,Mopti,Diayal,Dozo Militia,6.0
Mali,Mopti,Dinangorou,Al-Qaida In The Islamic Maghreb (Aqim),2.0
Mali,Mopti,Dinangourou,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Mopti,Dinangourou,Muslim Extremists,2.0
Mali,Mopti,Dioungani,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),14.0
Mali,Mopti,Dioura,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),23.0
Mali,Mopti,Dioura,Muslim Extremists,1.0
Mali,Mopti,Dioura,Tuareg Guerrillas,1.0
Mali,Mopti,Djenne,Muslim Extremists,0.0
Mali,Mopti,Djimindo,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),15.0
Mali,Mopti,Dogo,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Mopti,Dogo,Muslim Extremists,1.0
Mali,Mopti,Dombara,Tuareg Guerrillas,0.0
Mali,Mopti,Douentza,Fulani Extremists,1.0
Mali,Mopti,Douentza,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),14.0
Mali,Mopti,Douentza,Muslim Extremists,0.0
Mali,Mopti,Douentza District,Ansar Al-Dine (Mali),5.0
Mali,Mopti,Douentza District,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),7.0
Mali,Mopti,Douna,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),1.0
Mali,Mopti,Dounapen,Fulani Extremists,3.0
Mali,Mopti,Gangafani,Fulani Extremists,19.0
Mali,Mopti,Gnagna,Azawad National Liberation Movement (Mnla),5.0
Mali,Mopti,Gogoro,Tuareg Extremists,0.0
Mali,Mopti,Gouari,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),16.0
Mali,Mopti,Gouari,Muslim Extremists,7.0
Mali,Mopti,Hamdallaye,Macina Liberation Front (Flm),0.0
Mali,Mopti,Hombori,Al-Qaida In The Islamic Maghreb (Aqim),1.0
Mali,Mopti,Hombori,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),8.0
Mali,Mopti,Hombori,Macina Liberation Front (Flm),3.0
Mali,Mopti,Hombori,Muslim Extremists,0.0
Mali,Mopti,Kargue,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),3.0
Mali,Mopti,Keerana,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),2.0
Mali,Mopti,Kewa,Dozo Militia,2.0
Mali,Mopti,Konza,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Mopti,Korientze,Muslim Extremists,0.0
Mali,Mopti,Koro,Ansar Al-Dine (Mali),0.0
Mali,Mopti,Koro,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Mopti,Koro,Muslim Extremists,10.0
Mali,Mopti,Kouakourou,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),2.0
Mali,Mopti,Kouakourou,Muslim Extremists,12.0
Mali,Mopti,Koulogo,Dozo Militia,37.0
Mali,Mopti,Koumaga,Dogon Extremists,36.0
Mali,Mopti,Libe,Dogon Extremists,12.0
Mali,Mopti,M'Beba,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),1.0
Mali,Mopti,Minima Maoude,Dogon Extremists,0.0
Mali,Mopti,Minimakanda,Muslim Extremists,7.0
Mali,Mopti,Mondoro,Islamic State In The Greater Sahara (Isgs),1.0
Mali,Mopti,Mondoro,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),32.0
Mali,Mopti,Mondoro,Muslim Extremists,2.0
Mali,Mopti,Mopti,Macina Liberation Front (Flm),3.0
Mali,Mopti,Ndodjiga,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Mopti,Ngouma,Ansar Al-Dine (Mali),3.0
Mali,Mopti,Ogossogou,Dan Na Ambassagou,79.0
Mali,Mopti,Ogossogou,Dogon Extremists,31.0
Mali,Mopti,Ouenkoro,Macina Liberation Front (Flm),1.0
Mali,Mopti,Ouo,Muslim Extremists,0.0
Mali,Mopti,Ouro Modi,Muslim Extremists,1.0
Mali,Mopti,Pansadougou,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),2.0
Mali,Mopti,Paroukou,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),12.0
Mali,Mopti,Pignari,Ansar Al-Islam (Burkina Faso),2.0
Mali,Mopti,Pissa,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),2.0
Mali,Mopti,Sakai,Muslim Extremists,0.0
Mali,Mopti,Samankoro,Dogon Extremists,7.0
Mali,Mopti,San,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Mopti,Saran,Dogon Extremists,8.0
Mali,Mopti,Sare-Tina,Muslim Extremists,0.0
Mali,Mopti,Sevare,Al-Mua'Qi'Oon Biddam Brigade (Those Who Sign With Blood),13.0
Mali,Mopti,Sevare,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),6.0
Mali,Mopti,Sevare,Muslim Extremists,12.0
Mali,Mopti,Sobane Da,Fulani Extremists,35.0
Mali,Mopti,Socoura,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),9.0
Mali,Mopti,Sofara,Dozo Militia,14.0
Mali,Mopti,Sougoulbe,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Mopti,Tancoulle,Dozo Militia,3.0
Mali,Mopti,Tenenkou,Ansar Al-Dine (Mali),2.0
Mali,Mopti,Tenenkou,Coordination Of Azawad Movements (Cma),11.0
Mali,Mopti,Tenenkou,Fulani Extremists,0.0
Mali,Mopti,Tenenkou,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Mopti,Tenenkou,Muslim Extremists,6.0
Mali,Mopti,Tenenkou,Tuareg Extremists,0.0
Mali,Mopti,Tiali,Muslim Extremists,11.0
Mali,Mopti,Tiguila,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),7.0
Mali,Mopti,Tile,Muslim Extremists,7.0
Mali,Mopti,Tinhabou,Islamic State In The Greater Sahara (Isgs),1.0
Mali,Mopti,Toguere Koumbe,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Mopti,Toguere Koumbe,Muslim Extremists,4.0
Mali,Mopti,Toguere-Koumbe,Muslim Extremists,0.0
Mali,Mopti,Unknown,Ansar Al-Dine (Mali),6.0
Mali,Mopti,Unknown,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),7.0
Mali,Mopti,Waaka,Muslim Extremists,2.0
Mali,Mopti,Walado,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Mopti,Welingara,Dan Na Ambassagou,78.0
Mali,Mopti,Yerere,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Mopti,Yirma,Muslim Extremists,1.0
Mali,Mopti,Yoro,Fulani Extremists,24.0
Mali,Mopti,Youwarou,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),9.0
Mali,Segou,Alatona,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),5.0
Mali,Segou,Barkerou,Macina Liberation Front (Flm),1.0
Mali,Segou,Benena,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Segou,Diabaly,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),26.0
Mali,Segou,Diabaly,Muslim Extremists,2.0
Mali,Segou,Diabaly,Tuareg Extremists,1.0
Mali,Segou,Dioro,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Segou,Dogofry,Muslim Extremists,6.0
Mali,Segou,Farabougou,Muslim Extremists,12.0
Mali,Segou,Macina,Ansar Al-Dine (Mali),0.0
Mali,Segou,Macina,Fulani Extremists,1.0
Mali,Segou,Macina District,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Segou,N'Goma Coura,Ansar Al-Dine (Mali),4.0
Mali,Segou,Nampala,Al-Qaida In The Islamic Maghreb (Aqim),13.0
Mali,Segou,Nampala,Ansar Al-Dine (Mali),22.0
Mali,Segou,Nampala,Muslim Extremists,12.0
Mali,Segou,Ngomakoura,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Segou,Niono,Ansar Al-Dine (Mali),0.0
Mali,Segou,Niono,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),2.0
Mali,Segou,Niono,Muslim Extremists,6.0
Mali,Segou,Niono District,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),8.0
Mali,Segou,Ouan,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),1.0
Mali,Segou,San,Muslim Extremists,0.0
Mali,Segou,Sanamandougou,Muslim Extremists,0.0
Mali,Segou,Sokolo,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),24.0
Mali,Segou,Soumani,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),12.0
Mali,Segou,Tene,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Segou,Tikerefinadji,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),2.0
Mali,Segou,Toye,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),2.0
Mali,Segou,Unknown,Dozo Militia,12.0
Mali,Segou,Zanbougou,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),1.0
Mali,Sikasso,Boura,Muslim Extremists,0.0
Mali,Sikasso,Fakola,Ansar Al-Dine (Mali),0.0
Mali,Sikasso,Karangasso,Macina Liberation Front (Flm),0.0
Mali,Sikasso,Koury,Muslim Extremists,7.0
Mali,Sikasso,Misseni,Ansar Al-Dine (Mali),1.0
Mali,Timbuktu,Agouni,Arab Movement Of Azawad (Maa),0.0
Mali,Timbuktu,Arawane,Muslim Extremists,0.0
Mali,Timbuktu,Arkodia,Muslim Extremists,1.0
Mali,Timbuktu,Azara,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Timbuktu,Bambara Maoude,Ansar Al-Dine (Mali),2.0
Mali,Timbuktu,Bambara Maounde,Ansar Al-Dine (Mali),2.0
Mali,Timbuktu,Bambara Maounde,Arab Movement Of Azawad (Maa),3.0
Mali,Timbuktu,Bambara Maounde,Muslim Extremists,5.0
Mali,Timbuktu,Ber,Al-Qaida In The Islamic Maghreb (Aqim),3.0
Mali,Timbuktu,Ber,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),2.0
Mali,Timbuktu,Ber,Muslim Extremists,1.0
Mali,Timbuktu,Ber,Tuareg Extremists,0.0
Mali,Timbuktu,Bintagoungou,Coordination Of Azawad Movements (Cma),1.0
Mali,Timbuktu,Bintagoungou,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),5.0
Mali,Timbuktu,Dire,Coordination Of Azawad Movements (Cma),2.0
Mali,Timbuktu,Dire,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Timbuktu,Dire,Macina Liberation Front (Flm),0.0
Mali,Timbuktu,Ebangh Mallane,Islamic State In The Greater Sahara (Isgs),3.0
Mali,Timbuktu,Echell,Coordination Of Azawad Movements (Cma),0.0
Mali,Timbuktu,Farach,Al-Qaida In The Islamic Maghreb (Aqim),0.0
Mali,Timbuktu,Gargando,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),5.0
Mali,Timbuktu,Gossi,Islamic State In The Greater Sahara (Isgs),2.0
Mali,Timbuktu,Gossi,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),4.0
Mali,Timbuktu,Gossi,Movement For Oneness And Jihad In West Africa (Mujao),9.0
Mali,Timbuktu,Goundam,Al-Qaida In The Islamic Maghreb (Aqim),7.0
Mali,Timbuktu,Goundam,Coordination Of Azawad Movements (Cma),3.0
Mali,Timbuktu,Goundam,Macina Liberation Front (Flm),0.0
Mali,Timbuktu,Goundam,Movement For Oneness And Jihad In West Africa (Mujao),0.0
Mali,Timbuktu,Goundam,Muslim Extremists,2.0
Mali,Timbuktu,Goundam,Tuareg Extremists,14.0
Mali,Timbuktu,Goundam District,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),6.0
Mali,Timbuktu,Gourma Rhaous,Ansar Al-Dine (Mali),0.0
Mali,Timbuktu,Gourma Rharous,Al-Qaida In The Islamic Maghreb (Aqim),11.0
Mali,Timbuktu,Gourma Rharous,Azawad National Liberation Movement (Mnla),1.0
Mali,Timbuktu,Gourma Rharous,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),14.0
Mali,Timbuktu,Gourma-Rharous,Tuareg Extremists,8.0
Mali,Timbuktu,Gourma-Rharous District,Islamic State In The Greater Sahara (Isgs),3.0
Mali,Timbuktu,Kabara,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Timbuktu,Kano,Arab Movement Of Azawad (Maa),1.0
Mali,Timbuktu,Koumaira,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Timbuktu,Lafia,Muslim Extremists,0.0
Mali,Timbuktu,Lere,Azawad National Liberation Movement (Mnla),19.0
Mali,Timbuktu,Lere,Muslim Extremists,3.0
Mali,Timbuktu,N'Djoura,Muslim Extremists,0.0
Mali,Timbuktu,Ndaki,Self-Defense Group Of Imghad Tuaregs And Allies (Gatia),7.0
Mali,Timbuktu,Niafounke,Tuareg Extremists,3.0
Mali,Timbuktu,Niafunke,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),3.0
Mali,Timbuktu,Niafunke District,Coordination Of Azawad Movements (Cma),0.0
Mali,Timbuktu,Soumpi,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),31.0
Mali,Timbuktu,Tamachekoyt,Coordination Of Azawad Movements (Cma),0.0
Mali,Timbuktu,Taoudeni,Al-Qaida In The Islamic Maghreb (Aqim),0.0
Mali,Timbuktu,Tassgilat,Muslim Extremists,6.0
Mali,Timbuktu,Tedierert,Tuareg Extremists,0.0
Mali,Timbuktu,Timbuktu,23 May Democratic Alliance (Algeria),1.0
Mali,Timbuktu,Timbuktu,Al-Mua'Qi'Oon Biddam Brigade (Those Who Sign With Blood),0.0
Mali,Timbuktu,Timbuktu,Al-Qaida In The Islamic Maghreb (Aqim),37.0
Mali,Timbuktu,Timbuktu,Ansar Al-Dine (Mali),0.0
Mali,Timbuktu,Timbuktu,Coordination Of Azawad Movements (Cma),1.0
Mali,Timbuktu,Timbuktu,Council For Justice In Azawad,0.0
Mali,Timbuktu,Timbuktu,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),20.0
Mali,Timbuktu,Timbuktu,Movement For Oneness And Jihad In West Africa (Mujao),2.0
Mali,Timbuktu,Timbuktu,Muslim Extremists,3.0
Mali,Timbuktu,Timbuktu,Tuareg Extremists,42.0
Mali,Timbuktu,Tin Hamma,Azawad National Liberation Movement (Mnla),3.0
Mali,Timbuktu,Tin Telout,Azawad National Liberation Movement (Mnla),9.0
Mali,Timbuktu,Tonka,Azawad National Liberation Movement (Mnla),4.0
Mali,Timbuktu,Tonka,Muslim Extremists,4.0
Mali,Timbuktu,Tonka,Tuareg Extremists,0.0
Mali,Timbuktu,Unknown,Al-Qaida In The Islamic Maghreb (Aqim),3.0
Mali,Timbuktu,Unknown,Ansar Al-Dine (Mali),4.0
Mali,Timbuktu,Unknown,Jamaat Nusrat Al-Islam Wal Muslimin (Jnim),0.0
Mali,Timbuktu,Unknown,Muslim Extremists,1.0
Mali,Timbuktu,Zarho,Arab Movement Of Azawad (Maa),0.0
Mali,Timbuktu,Zouera,Al-Qaida In The Islamic Maghreb (Aqim),1.0
Mali,Unknown,Unknown,Ansar Al-Islam (Burkina Faso),0.0
Mali,Unknown,Unknown,High Council For The Unity Of Azawad (Hcua),1.0
Mali,Unknown,Unknown,Islamic Arab Front Of Azawad (Fiaa),60.0
Mali,Unknown,Unknown,Islamic State In The Greater Sahara (Isgs),13.0
Mali,Unknown,Unknown,Movement For Oneness And Jihad In West Africa (Mujao),6.0
Mali,Unknown,Unknown,Muslim Extremists,11.0
Mali,Unknown,Unknown,Salafist Group For Preaching And Fighting (Gspc),0.0
Mali,Unknown,Unknown,Tuareg Extremists,5.0
Malta,Southern,Luqa,Turkish Radicals,0.0
Martinique,Fort-De-France,Fort-De-France,22 May 1948,0.0
Martinique,Fort-De-France,Fort-De-France,Caribbean Revolutionary Alliance (Arc),0.0
Martinique,Fort-De-France,Fort-De-France,Guadeloupe Liberation Army,0.0
Martinique,Fort-De-France,Fort-De-France,Yich Telga,0.0
Mauritania,Hodh Ech Chargui,Nema,Al-Qaida In The Islamic Maghreb (Aqim),1.0
Mauritania,Hodh Ech Chargui,Unknown,Al-Qaida In The Islamic Maghreb (Aqim),0.0
Mauritania,Nouakchott,Nouakchott,Al-Qaida In The Islamic Maghreb (Aqim),2.0
Mauritania,Tiris Zemmour,Lemgheity,Salafist Group For Preaching And Fighting (Gspc),23.0
Mauritania,Tiris Zemmour,Zouerat,Al-Qaida In The Islamic Maghreb (Aqim),12.0
Mauritania,Tiris Zemmour,Zouerat,Polisario Front,4.0
Mauritania,Traza,Unknown,Al-Qaida In The Islamic Maghreb (Aqim),1.0
Mauritania,Unknown,Unknown,Al-Qaida In The Islamic Maghreb (Aqim),0.0
Mauritania,Unknown,Unknown,Polisario Front,0.0
Mauritania,Unknown,Unknown,Salafi Extremists,0.0
Mexico,Aguascalientes,Aguascalientes,Paramilitaries,1.0
Mexico,Baja California,Tijuana,Gunmen,4.0
Mexico,Chiapas,Agua Blanca,Institutional Revolutionary Party (Pri),0.0
Mexico,Chiapas,Altamirano,Villagers,0.0
Mexico,Chiapas,Angel Albino Corzo,White Guard,1.0
Mexico,Chiapas,Bochil,Gunmen,1.0
